DocID,StoreCode,ProductItemCode,ProductCode,Date,ReturnFlag,Time,Quantity,Amount,DiscountAmount,ChangeCardFlag
8341,1540,M101048-84417026,M101048-84417,01.04.2024,0,1544,1,"909,08",0,0
8342,1575,M101048-84417026,M101048-84417,01.04.2024,0,1809,1,"909,08",0,0
8343,1884,M101048-84417026,M101048-84417,01.04.2024,0,1131,1,"909,08",0,0
8344,1689,M101048-84417026,M101048-84417,01.04.2024,0,1400,1,"909,08",0,0
8345,1523,M101048-84417026,M101048-84417,01.04.2024,0,2023,1,"909,08",0,0
8346,1937,M101048-84417026,M101048-84417,01.04.2024,0,1625,1,"909,08",0,0
8347,1631,M1010125-86451036,M1010125-86451,01.04.2024,0,1743,1,"909,08",0,0
8348,1920,M1010125-86451036,M1010125-86451,01.04.2024,0,1733,1,"909,08",0,0
8349,1932,M101048-84417026,M101048-84417,16.03.2024,0,1619,1,"909,08",0,0
8350,1673,M101048-84417026,M101048-84417,16.03.2024,0,1137,1,"909,08",0,0
8351,1581,M101048-84417026,M101048-84417,16.03.2024,0,1702,1,"909,08",0,0
8352,1758,M101048-84417026,M101048-84417,16.03.2024,0,2107,1,"909,08",0,0
8353,1874,M101048-84417026,M101048-84417,16.03.2024,0,1244,1,"909,08",0,0
8355,1570,M101048-84417026,M101048-84417,17.03.2024,0,1730,1,"909,08",0,0
8356,1516,M101048-84417026,M101048-84417,17.03.2024,0,1557,1,"909,08",0,0
8357,1536,M101048-84417026,M101048-84417,17.03.2024,0,1932,1,"909,08",0,0
8358,1522,M101048-84417026,M101048-84417,17.03.2024,0,1550,1,"909,08",0,0
8359,1885,M101048-84417026,M101048-84417,17.03.2024,0,2036,1,"909,08",0,0
8361,1855,M101048-84417026,M101048-84417,18.03.2024,0,1739,1,"909,08",0,0
8362,1694,M101048-84417026,M101048-84417,18.03.2024,0,1338,1,"909,08",0,0
8363,1939,M101048-84417026,M101048-84417,18.03.2024,0,1812,1,"909,08",0,0
8364,1612,M101048-84417026,M101048-84417,18.03.2024,0,2104,1,"909,08",0,0
8367,1864,M101441-86469025,M101441-86469,14.05.2024,0,1736,1,"909,08",0,1
8369,1616,M101048-84417026,M101048-84417,06.03.2024,0,1559,1,"909,08",0,1
8370,1822,M101048-84417026,M101048-84417,23.03.2024,0,1537,1,"909,08",0,1
8371,1663,M101048-84417026,M101048-84417,13.04.2024,0,1721,1,"909,08",0,1
8372,1822,M101048-84417026,M101048-84417,02.02.2024,0,1958,1,"909,08",0,1
8378,1522,M1010125-86451036,M1010125-86451,21.04.2024,0,1827,1,"909,08",0,0
8379,1806,M1010125-86451036,M1010125-86451,20.04.2024,0,1949,1,"909,08",0,0
8380,1607,M101048-84417026,M101048-84417,21.04.2024,0,2021,1,"909,08",0,0
8381,1593,M101048-84417026,M101048-84417,20.04.2024,0,1833,1,"909,08",0,0
8382,1562,M101048-84417026,M101048-84417,20.04.2024,0,1439,1,"909,08",0,0
8384,1711,M101048-84417026,M101048-84417,19.04.2024,0,1040,1,"909,08",0,0
8386,1518,M101048-84417026,M101048-84417,16.03.2024,0,1359,1,"909,08",0,0
8387,1744,M101048-84417026,M101048-84417,06.03.2024,0,1754,1,"909,08",0,0
8388,1925,M101048-84417026,M101048-84417,18.02.2024,0,1701,1,"909,08",0,0
8396,1853,M1010125-86451036,M1010125-86451,03.04.2024,0,2134,1,"909,08",0,0
8397,1614,M1010125-86451036,M1010125-86451,10.04.2024,0,1325,1,"909,08",0,0
8398,1837,M1010125-86451036,M1010125-86451,14.04.2024,0,1457,1,"909,08",0,0
8399,1814,M1010125-86451036,M1010125-86451,01.04.2024,0,1430,1,"909,08",0,0
8438,1739,M101048-84417026,M101048-84417,03.04.2024,0,1851,1,"909,08",0,0
8439,1766,M101048-84417026,M101048-84417,05.04.2024,0,2207,1,"909,08",0,0
8440,1508,M101048-84417026,M101048-84417,05.04.2024,0,1742,1,"909,08",0,0
8441,1874,M101048-84417026,M101048-84417,01.04.2024,0,2119,1,"909,08",0,0
8442,1545,M101048-84417026,M101048-84417,01.04.2024,0,1729,1,"909,08",0,0
8443,1650,M101048-84417026,M101048-84417,01.04.2024,0,1536,1,"909,08",0,0
8444,1831,M101048-84417026,M101048-84417,06.04.2024,0,1627,1,"909,08",0,0
8445,1603,M101048-84417026,M101048-84417,06.04.2024,0,2126,1,"909,08",0,0
8446,1882,M101048-84417026,M101048-84417,07.04.2024,0,1306,1,"909,08",0,0
8447,1641,M101048-84417026,M101048-84417,02.04.2024,0,1551,1,"909,08",0,0
8448,1820,M101048-84417026,M101048-84417,25.02.2024,0,1419,1,"909,08",0,0
8449,1806,M101048-84417026,M101048-84417,24.02.2024,0,2047,1,"909,08",0,0
8450,1835,M101048-84417026,M101048-84417,25.02.2024,0,1943,1,"909,08",0,0
8451,1748,M101048-84417026,M101048-84417,03.03.2024,0,1818,1,"909,08",0,0
8452,1828,M101048-84417026,M101048-84417,02.03.2024,0,1740,1,"909,08",0,0
8453,1806,M101048-84417026,M101048-84417,16.02.2024,0,2118,1,"909,08",0,0
8454,1870,M101048-84417026,M101048-84417,21.03.2024,0,1834,1,"909,08",0,0
8455,1504,M101048-84417026,M101048-84417,02.02.2024,0,1753,1,"909,08",0,0
8456,1923,M101048-84417026,M101048-84417,07.03.2024,0,1840,1,"909,08",0,0
8457,1637,M101048-84417026,M101048-84417,17.02.2024,0,1754,1,"909,08",0,0
8458,1763,M101048-84417026,M101048-84417,06.03.2024,0,1356,1,"909,08",0,0
8459,1814,M101048-84417026,M101048-84417,16.02.2024,0,1440,1,"909,08",0,0
8460,1693,M101048-84417026,M101048-84417,20.03.2024,0,2020,1,"909,08",0,0
8461,1578,M101048-84417026,M101048-84417,01.03.2024,0,1748,1,"909,08",0,0
8462,1811,M101048-84417026,M101048-84417,05.03.2024,0,1254,1,"909,08",0,0
8463,1818,M101048-84417026,M101048-84417,12.02.2024,0,1441,1,"909,08",0,0
8464,1653,M101048-84417026,M101048-84417,29.03.2024,0,1721,1,"909,08",0,0
8465,1873,M101048-84417026,M101048-84417,24.03.2024,0,1449,1,"909,08",0,0
8466,1914,M101048-84417026,M101048-84417,24.03.2024,0,1802,1,"909,08",0,0
8467,1915,M101048-84417026,M101048-84417,17.03.2024,0,1925,1,"909,08",0,0
8468,1683,M101048-84417026,M101048-84417,18.03.2024,0,1313,1,"909,08",0,0
8469,1766,M101048-84417026,M101048-84417,16.03.2024,0,1456,1,"909,08",0,0
8470,1766,M101048-84417026,M101048-84417,16.03.2024,0,1457,1,"909,08",0,0
8471,1751,M101048-84417026,M101048-84417,09.04.2024,0,1750,1,"909,08",0,0
8472,1929,M101048-84417026,M101048-84417,12.04.2024,0,1808,1,"909,08",0,0
8473,1894,M101048-84417026,M101048-84417,31.03.2024,0,1655,1,"909,08",0,0
8474,1582,M101048-84417026,M101048-84417,31.03.2024,0,1440,1,"909,08",0,0
8475,1718,M101048-84417026,M101048-84417,30.03.2024,0,1026,1,"909,08",0,0
8476,1676,M101048-84417026,M101048-84417,30.03.2024,0,1350,1,"909,08",0,0
8477,1854,M101048-84417026,M101048-84417,08.04.2024,0,1726,1,"909,08",0,0
8478,1837,M101048-84417026,M101048-84417,14.02.2024,0,2151,1,"909,08",0,0
8479,1534,M101048-84417026,M101048-84417,22.02.2024,0,1548,1,"909,08",0,0
8480,1803,M101048-84417026,M101048-84417,21.03.2024,0,1321,1,"909,08",0,0
8481,1844,M101048-84417026,M101048-84417,03.02.2024,0,2006,1,"909,08",0,0
8482,1585,M101048-84417026,M101048-84417,16.03.2024,0,1355,1,"909,08",0,1
8483,1575,M101048-84417026,M101048-84417,13.02.2024,0,2042,1,"909,08",0,1
8484,1675,M101048-84417026,M101048-84417,19.03.2024,0,2044,1,"909,08",0,0
8485,1666,M101048-84417026,M101048-84417,02.03.2024,0,1050,1,"909,08",0,0
8486,1792,M101048-84417026,M101048-84417,10.03.2024,0,1421,1,"909,08",0,0
8487,1764,M101048-84417026,M101048-84417,28.03.2024,0,1138,1,"909,08",0,0
8488,1810,M101048-84417026,M101048-84417,07.03.2024,0,1913,1,"909,08",0,0
8489,1666,M101048-84417026,M101048-84417,17.03.2024,0,1423,1,"909,08",0,0
8490,1628,M101048-84417026,M101048-84417,17.03.2024,0,1907,1,"909,08",0,0
8491,1810,M101048-84417026,M101048-84417,13.04.2024,0,1919,1,"909,08",0,0
8492,1524,M101048-84417026,M101048-84417,06.04.2024,0,1927,1,"909,08",0,0
8493,1579,M101048-84417026,M101048-84417,08.04.2024,0,1806,1,"909,08",0,0
8494,1675,M100980-83673032,M100980-83673,20.04.2024,0,2020,1,"818,17",0,0
8495,1658,M100980-83673032,M100980-83673,19.04.2024,0,1537,1,"818,17",0,0
8496,1926,M100980-83673032,M100980-83673,27.04.2024,0,1500,1,"818,17",0,0
8497,1777,M100980-83673032,M100980-83673,19.04.2024,0,1538,1,"818,17",0,0
8498,1813,M100980-83673032,M100980-83673,31.03.2024,0,1638,1,"818,17",0,0
8499,1523,M100980-83673032,M100980-83673,19.05.2024,0,1444,1,"818,17",0,0
8500,1807,M100980-83673032,M100980-83673,04.05.2024,0,1812,1,"818,17",0,0
8501,1776,M100980-83673032,M100980-83673,14.04.2024,0,1924,1,"818,17",0,0
8505,1885,M100980-83673032,M100980-83673,09.04.2024,0,2152,1,"818,17",0,0
8506,1801,M100980-83673032,M100980-83673,10.04.2024,0,1818,1,"818,17",0,0
8507,1649,M100980-83673032,M100980-83673,13.04.2024,0,1831,1,"818,17",0,0
8508,1630,M100980-83673032,M100980-83673,29.03.2024,0,2134,1,"818,17",0,0
8509,1807,M100980-83673032,M100980-83673,16.05.2024,0,1618,1,"818,17",0,0
8510,1687,M100980-83673032,M100980-83673,26.03.2024,0,1548,1,"818,17",0,0
8511,1674,M100980-83673032,M100980-83673,12.05.2024,0,1617,1,"818,17",0,0
8512,1663,M100980-83673032,M100980-83673,04.04.2024,0,1856,1,"818,17",0,0
8513,1625,M100980-83673032,M100980-83673,20.03.2024,0,2114,1,"818,17",0,0
8514,1663,M100980-83673032,M100980-83673,20.03.2024,0,1353,1,"818,17",0,0
8515,1666,M100980-83673032,M100980-83673,26.03.2024,0,1433,1,"818,17",0,0
8516,1896,M100980-83673032,M100980-83673,04.04.2024,0,1204,1,"818,17",0,0
8517,1658,M100980-83673032,M100980-83673,05.04.2024,0,1536,1,"818,17",0,0
8518,1836,M100980-83673032,M100980-83673,12.05.2024,0,1456,1,"818,17",0,0
8519,1628,M100980-83673032,M100980-83673,02.04.2024,0,1502,1,"818,17",0,0
8520,1621,M100980-83673032,M100980-83673,16.03.2024,0,2205,1,"818,17",0,0
8521,1671,M100980-83673032,M100980-83673,01.04.2024,0,1737,1,"818,17",0,0
8522,1538,M100980-83673032,M100980-83673,14.04.2024,0,1511,1,"818,17",0,0
8523,1605,M100980-83673032,M100980-83673,15.05.2024,0,1109,1,"818,17",0,0
8524,1552,M100980-83673032,M100980-83673,23.03.2024,0,1432,1,"818,17",0,0
8525,1910,M100980-83673032,M100980-83673,26.02.2024,0,2108,1,"818,17",0,0
8526,1673,M100980-83673032,M100980-83673,22.03.2024,0,1456,1,"818,17",0,0
8527,1646,M100980-83673032,M100980-83673,02.04.2024,0,2054,1,"818,17",0,0
8528,1873,M100980-83673032,M100980-83673,01.04.2024,0,2055,1,"818,17",0,0
8529,1932,M100980-83673032,M100980-83673,15.04.2024,0,1228,1,"818,17",0,0
8530,1695,M100980-83673032,M100980-83673,21.03.2024,0,1638,1,"818,17",0,0
8531,1910,M100980-83673032,M100980-83673,07.05.2024,0,2248,1,"818,17",0,0
8532,1763,M100980-83673032,M100980-83673,17.03.2024,0,2008,1,"818,17",0,0
8564,1824,M101048-84417026,M101048-84417,01.05.2024,0,1352,1,"999,99",0,0
8565,1852,M101048-84417026,M101048-84417,08.05.2024,0,1645,1,"999,99",0,0
8566,1582,M101048-84417026,M101048-84417,05.05.2024,0,1923,1,"999,99",0,0
8567,1514,M101072-86476022,M101072-86476,22.03.2024,0,1629,1,"999,99",0,0
8568,1872,M101072-86476022,M101072-86476,22.04.2024,0,1133,1,"999,99",0,0
8569,1507,M101072-86476022,M101072-86476,28.03.2024,0,1319,1,"999,99",0,0
8570,1677,M101072-86476022,M101072-86476,19.03.2024,0,1824,1,"999,99",0,0
8571,1931,M101072-86476022,M101072-86476,17.03.2024,0,1611,1,"999,99",0,0
8572,1718,M101072-86476022,M101072-86476,31.03.2024,0,1517,1,"999,99",0,0
8573,1630,M101072-86476022,M101072-86476,31.03.2024,0,1224,1,"999,99",0,0
8574,1647,M101072-86476022,M101072-86476,30.03.2024,0,1726,1,"999,99",0,0
8575,1653,M101072-86476022,M101072-86476,30.03.2024,0,1459,1,"999,99",0,0
8576,1861,M101072-86476022,M101072-86476,30.03.2024,0,1846,1,"999,99",0,0
8577,1857,M101072-86476022,M101072-86476,07.04.2024,0,1811,1,"999,99",0,0
8578,1699,M101072-86476022,M101072-86476,07.04.2024,0,1459,1,"999,99",0,0
8579,1912,M101072-86476022,M101072-86476,08.04.2024,0,1905,1,"999,99",0,0
8580,1679,M101072-86476022,M101072-86476,08.04.2024,0,1239,1,"999,99",0,0
8581,1714,M101072-86476022,M101072-86476,08.04.2024,0,1554,1,"999,99",0,0
8582,1555,M101072-86476022,M101072-86476,20.04.2024,0,1301,1,"999,99",0,0
8583,1694,M101072-86476022,M101072-86476,18.04.2024,0,1349,1,"999,99",0,0
8584,1679,M101072-86476022,M101072-86476,02.04.2024,0,1044,1,"999,99",0,0
8585,1855,M101048-84417026,M101048-84417,05.05.2024,0,2036,1,"999,99",0,0
8586,1689,M101048-84417026,M101048-84417,25.04.2024,0,2050,1,"999,99",0,0
8587,1666,M100328-82232014,M100328-82232,09.04.2024,0,1355,1,"1090,9",0,0
8588,1834,M100328-82232014,M100328-82232,09.04.2024,0,1353,1,"1090,9",0,0
8589,1734,M100328-82232014,M100328-82232,12.04.2024,0,1544,1,"1090,9",0,0
8590,1844,M100328-82232014,M100328-82232,12.04.2024,0,1226,1,"1090,9",0,0
8591,1713,M100328-82232014,M100328-82232,12.04.2024,0,1650,1,"1090,9",0,0
8592,1832,M100328-82232014,M100328-82232,11.04.2024,0,1342,1,"1090,9",0,0
8593,1812,M100328-82232014,M100328-82232,10.04.2024,0,1748,1,"1090,9",0,0
8594,1755,M100328-82232014,M100328-82232,08.04.2024,0,1200,1,"1090,9",0,0
8595,1575,M100328-82232014,M100328-82232,29.03.2024,0,1736,1,"1090,9",0,0
8596,1619,M100328-82232014,M100328-82232,04.04.2024,0,1050,1,"1090,9",0,0
8597,1790,M100328-82232014,M100328-82232,04.04.2024,0,1920,1,"1090,9",0,0
8598,1554,M100328-82232014,M100328-82232,27.02.2024,0,1608,1,"1090,9",0,0
8599,1688,M100328-82232014,M100328-82232,07.03.2024,0,1833,1,"1090,9",0,0
8600,1935,M100328-82232014,M100328-82232,07.03.2024,0,1613,1,"1090,9",0,0
8601,1848,M100328-82232014,M100328-82232,23.02.2024,0,1602,1,"1090,9",0,0
8602,1692,M100328-82232014,M100328-82232,03.05.2024,0,1530,1,"1090,9",0,0
8603,1625,M100328-82232014,M100328-82232,26.02.2024,0,1746,1,"1090,9",0,0
8604,1678,M100328-82232014,M100328-82232,20.02.2024,0,1347,1,"1090,9",0,0
8605,1764,M100328-82232014,M100328-82232,28.02.2024,0,1242,1,"1090,9",0,0
8606,1834,M100328-82232014,M100328-82232,16.05.2024,0,1959,1,"1090,9",0,0
8607,1806,M100328-82232014,M100328-82232,02.02.2024,0,2056,1,"1090,9",0,0
8608,1637,M100328-82232014,M100328-82232,10.03.2024,0,1530,1,"1090,9",0,0
8609,1638,M100328-82232014,M100328-82232,10.03.2024,0,1238,1,"1090,9",0,0
8610,1655,M100328-82232014,M100328-82232,17.03.2024,0,1717,1,"1090,9",0,0
8611,1915,M100328-82232014,M100328-82232,14.05.2024,0,1758,1,"1090,9",0,0
8612,1570,M100328-82232014,M100328-82232,20.05.2024,0,2046,1,"1090,9",0,0
8613,1579,M100328-82232014,M100328-82232,04.02.2024,0,1617,1,"1090,9",0,0
8614,1543,M100328-82232014,M100328-82232,26.03.2024,0,1818,1,"1090,9",0,0
8615,1583,M100328-82232014,M100328-82232,23.03.2024,0,1714,1,"1090,9",0,0
8616,1595,M100328-82232014,M100328-82232,23.03.2024,0,1250,1,"1090,9",0,0
8617,1864,M100328-82232014,M100328-82232,23.03.2024,0,1553,1,"1090,9",0,0
8618,1646,M100328-82232014,M100328-82232,25.03.2024,0,1806,1,"1090,9",0,0
8619,1637,M100328-82232014,M100328-82232,11.02.2024,0,1735,1,"1090,9",0,0
8620,1911,M100328-82232014,M100328-82232,11.02.2024,0,1905,1,"1090,9",0,0
8621,1527,M100328-82232014,M100328-82232,10.02.2024,0,1313,1,"1090,9",0,0
8622,1804,M100328-82232014,M100328-82232,12.02.2024,0,1221,1,"1090,9",0,0
8623,1882,M100328-82232014,M100328-82232,31.03.2024,0,1640,1,"1090,9",0,0
8624,1677,M100328-82232014,M100328-82232,01.04.2024,0,1241,1,"1090,9",0,0
8625,1641,M100328-82232014,M100328-82232,30.03.2024,0,1441,1,"1090,9",0,0
8626,1860,M100328-82232014,M100328-82232,05.04.2024,0,1948,1,"1090,9",0,0
8627,1687,M100980-82211038,M100980-82211,09.04.2024,0,1508,1,"1090,9",0,0
8628,1534,M100980-82211038,M100980-82211,17.03.2024,0,1434,1,"1090,9",0,0
8629,1926,M100980-82211038,M100980-82211,29.03.2024,0,1444,1,"1090,9",0,0
8630,1614,M100980-82211038,M100980-82211,07.02.2024,0,1632,1,"1090,9",0,0
8631,1631,M100980-82211038,M100980-82211,29.02.2024,0,2029,1,"1090,9",0,0
8632,1881,M100328-82232014,M100328-82232,21.04.2024,0,1330,1,"1090,9",0,0
8633,1855,M100328-82232014,M100328-82232,29.04.2024,0,1920,1,"1090,9",0,0
8634,1777,M100328-82232014,M100328-82232,26.04.2024,0,1228,1,"1090,9",0,0
8635,1723,M100328-82232014,M100328-82232,05.05.2024,0,1320,1,"1090,9",0,0
8636,1768,M100328-82232014,M100328-82232,14.02.2024,0,1617,1,"1090,9",0,0
8637,1696,M101072-86476022,M101072-86476,27.04.2024,0,1726,1,"1090,9",0,0
8638,1879,M101072-86476022,M101072-86476,28.04.2024,0,1121,1,"1090,9",0,0
8639,1849,M101072-86476022,M101072-86476,28.04.2024,0,1454,1,"1090,9",0,0
8641,1543,M101048-84417026,M101048-84417,27.04.2024,0,1253,1,"999,99",0,0
8642,1936,M1010125-86451036,M1010125-86451,04.05.2024,0,1939,1,"999,99",0,0
8643,1578,M101048-84417026,M101048-84417,12.05.2024,0,1907,1,"999,99",0,0
8647,1520,M101077-31868011,M101077-31868,24.03.2024,0,1606,1,"766,29633",0,0
8648,1648,M101077-31868011,M101077-31868,27.03.2024,0,1132,1,"789,70041",0,0
8649,1628,M1010299-83039028,M1010299-83039,03.02.2024,0,1657,1,"807,83009",0,0
8650,1695,M1010299-83039028,M1010299-83039,12.03.2024,0,1359,1,"794,62014",0,0
8652,1556,M1010299-83039056,M1010299-83039,12.04.2024,0,1726,1,"775,98218",0,0
8653,1679,M101048-84417020,M101048-84417,18.04.2024,0,1557,1,"878,40508",0,0
8658,1711,M100277-85272042,M100277-85272,25.05.2024,0,1553,1,"826,55946",0,0
8659,1605,M100277-86455025,M100277-86455,03.02.2024,0,1510,1,"902,49175",0,0
8660,1681,M100328-31910014,M100328-31910,02.05.2024,0,1301,1,"1059,36494",0,0
8661,1926,M1010349-84192064,M1010349-84192,25.05.2024,0,2055,1,"983,43561",0,0
8662,1941,M1010349-84192064,M1010349-84192,18.03.2024,0,1412,1,"961,15306",0,0
8663,1777,M1010349-84192064,M1010349-84192,26.02.2024,0,1257,1,"982,09577",0,0
8664,1780,M1010593-87063014,M1010593-87063,19.05.2024,0,1415,1,"977,75083",0,0
8665,1894,M101437-86450021,M101437-86450,15.05.2024,0,1824,1,"973,46215",0,0
8666,1639,M100328-31910014,M100328-31910,12.03.2024,0,1700,1,"1013,84639",0,0
8667,1889,M100328-31910014,M100328-31910,11.02.2024,0,2044,1,"1060,38427",0,0
8672,1822,M101441-82297058,M101441-82297,11.05.2024,0,1717,1,"878,54537",0,0
8674,1671,M101437-86450021,M101437-86450,12.02.2024,0,1758,1,"899,62724",0,0
8675,1580,M100277-85272042,M100277-85272,04.04.2024,0,1900,1,"822,56158",0,0
8676,1857,M100277-85272042,M100277-85272,28.05.2024,0,1131,1,"883,70965",0,0
8677,1783,M100277-85272042,M100277-85272,29.04.2024,0,1321,1,"874,24824",0,0
8678,1619,M100277-86455025,M100277-86455,08.04.2024,0,1414,1,"865,27008",0,1
8679,1825,M100277-86455025,M100277-86455,18.05.2024,0,1540,1,"861,98349",0,0
8681,1892,M100980-86434006,M100980-86434,31.03.2024,0,1319,1,"756,34326",0,0
8683,1605,M101077-31868011,M101077-31868,16.04.2024,0,2002,1,"794,11829",0,0
8684,1781,M101077-31868011,M101077-31868,21.04.2024,0,1259,1,"794,64721",0,0
8685,1929,M101077-31868011,M101077-31868,03.04.2024,0,1227,1,"785,63546",0,0
8686,1687,M101077-31868011,M101077-31868,18.03.2024,0,2039,1,"787,20991",0,0
8687,1850,M100980-33687025,M100980-33687,29.03.2024,0,1706,1,"742,78821",0,0
8689,1896,M100328-80979029,M100328-80979,30.03.2024,0,1820,1,"692,97368",0,0
8690,1628,M1010349-84192064,M1010349-84192,12.05.2024,0,1559,1,"760,57619",0,0
8691,1614,M1010578-86457035,M1010578-86457,30.03.2024,0,2125,1,"896,66694",0,0
8692,1616,M1010762-87746037,M1010762-87746,18.05.2024,0,1614,1,"958,50305",0,0
8693,1824,M101048-87642020,M101048-87642,12.05.2024,0,1604,1,"931,64874",0,0
8694,1884,M100328-31910014,M100328-31910,03.03.2024,0,1316,1,"1063,47127",0,0
8695,1825,M100328-31910014,M100328-31910,27.03.2024,0,1148,1,"1080,23632",0,0
8696,1919,M100328-31910014,M100328-31910,31.03.2024,0,1238,1,"1051,98093",0,0
8700,1894,M101048-84417020,M101048-84417,13.03.2024,0,1311,1,"829,8138",0,0
8701,1906,M101048-84417020,M101048-84417,02.02.2024,0,2126,1,"821,07912",0,0
8702,1889,M101048-84417020,M101048-84417,01.03.2024,0,1500,1,"853,46439",0,0
8703,1616,M101048-84417020,M101048-84417,15.03.2024,0,1645,1,"885,33551",0,0
8713,1874,M100277-85272042,M100277-85272,27.02.2024,0,2019,1,"808,80593",0,0
8714,1517,M100277-85272042,M100277-85272,29.03.2024,0,1924,1,"845,75078",0,0
8715,1520,M100277-85272042,M100277-85272,07.04.2024,0,1423,1,"878,31076",0,0
8716,1790,M100277-85272042,M100277-85272,22.02.2024,0,1429,1,"868,74325",0,0
8717,1698,M100277-85272042,M100277-85272,20.03.2024,0,1434,1,"814,34211",0,0
8718,1828,M100277-85272042,M100277-85272,29.02.2024,0,2053,1,"873,87979",0,0
8719,1863,M100277-86393021,M100277-86393,29.02.2024,0,1641,1,"806,22168",0,0
8720,1734,M100277-86393021,M100277-86393,28.03.2024,0,1709,1,"897,50105",0,0
8721,1896,M100277-86455025,M100277-86455,16.02.2024,0,1838,1,"896,09267",0,0
8722,1813,M101077-86789043,M101077-86789,19.03.2024,0,1536,1,"769,01098",0,0
8723,1894,M1010299-83039028,M1010299-83039,30.03.2024,0,1248,1,"774,73513",0,0
8724,1576,M100980-33687019,M100980-33687,10.03.2024,0,2033,1,"804,39834",0,0
8725,1626,M100980-33687019,M100980-33687,16.02.2024,0,1409,1,"776,26828",0,0
8726,1624,M100980-33687025,M100980-33687,06.02.2024,0,2027,1,"780,58734",0,0
8727,1618,M1010299-83039056,M1010299-83039,10.02.2024,0,1834,1,"782,79586",0,0
8728,1527,M1010299-83039056,M1010299-83039,01.02.2024,0,1959,1,"800,75706",0,0
8729,1715,M1010299-83039056,M1010299-83039,24.05.2024,0,1721,1,"772,3517",0,0
8734,1653,M100980-86434022,M100980-86434,10.05.2024,0,1304,1,"746,16965",0,0
8735,1826,M100980-86434022,M100980-86434,01.05.2024,0,1830,1,"807,84214",0,0
8736,1540,M100980-86434022,M100980-86434,07.04.2024,0,1657,1,"784,73167",0,0
8737,1670,M100980-86434022,M100980-86434,17.03.2024,0,1510,1,"794,98816",0,0
8738,1776,M100980-86434022,M100980-86434,25.05.2024,0,2144,1,"813,84098",0,0
8739,1790,M100980-86434022,M100980-86434,31.03.2024,0,1623,1,"787,67505",0,0
8740,1858,M100980-86434022,M100980-86434,10.03.2024,0,2116,1,"788,6765",0,0
